"","Toad","Date","Easting","Northing","x","y","Day"
"339",17,2010-07-03,552606.5,4713695.7,496.91180880862,-7.7571205320566,9
"340",17,2010-07-24,552650.4,4713690.1,541.035094108528,-4.33576197861875,30
"341",17,2010-07-25,552601,4713703.8,489.883097809561,-0.941167063489459,31
"342",17,2010-07-27,552579.3,4713706.9,468.005404031861,-2.30737164942077,33
"343",17,2010-07-28,552636.1,4713712,522.590054892969,14.2082539929584,34
"344",17,2010-07-29,552674.5,4713686.3,565.404885644647,-3.1681745156986,35
"345",17,2010-07-30,552674.1,4713686.9,564.891493797591,-2.66178651024683,36
"346",17,2010-07-31,552650.5,4713698.2,539.489962789251,3.61612894211412,37
"347",17,2010-08-01,552693.1,4713681.2,584.652718331921,-4.38921376079466,38
"348",17,2010-08-02,552611.8,4713697,501.837925526083,-5.40906301871873,39
"349",17,2010-08-03,552619.7,4713697.6,509.451982133422,-3.21905343464923,40
"350",17,2010-08-04,552610.4,4713696.3,500.609022787507,-6.37849484171956,41
"351",17,2010-08-05,552610,4713712.7,496.890664560152,9.59942154638624,42
"352",17,2010-08-12,552626.6,4713700.6,515.599997747404,1.11821575350936,49
"353",17,2010-08-13,552632.1,4713702.5,520.600249012073,4.09436885635769,50
"354",17,2010-08-14,552609.6,4713719.8,495.058773885931,16.4706788223461,51
"355",17,2010-08-15,552629.5,4713713.1,515.90413398515,13.9466022907566,52
"356",17,2010-08-16,552606.6,4713699.7,496.198345980555,-3.81999330615123,53
"357",17,2010-08-17,552671,4713692.4,560.740287906561,2.09504958637544,54
"358",17,2010-08-18,552634.5,4713715.3,520.353926129254,17.1150956038454,55
"359",17,2010-08-19,552625.9,4713697.6,515.523088207768,-1.96140839931314,56
"360",17,2010-08-20,552615.5,4713702.2,504.40620589554,0.43336250031463,57
"361",18,2010-06-25,552647.4,4713699.6,536.170425389433,4.35820134390886,1
"362",18,2010-06-26,552677.9,4713712.6,563.399352777543,23.274742076639,2
"363",18,2010-06-27,552742.9,4713694,630.820980597634,18.2464121277073,3
"364",18,2010-06-28,552651.5,4713696.7,540.773442406551,2.35015892984082,4
"365",18,2010-06-29,552642.5,4713698,531.696846726844,1.79751902299127,5
"366",18,2010-06-30,552648.6,4713698,537.670031735384,3.03487946096456,6
"367",18,2010-07-01,552650.4,4713695.1,540.020864241333,0.560291307088974,7
"368",18,2010-07-02,552651.4,4713692.7,541.486905234615,-1.58696829606454,8
"369",18,2010-07-03,552648.3,4713698.7,537.234276356865,3.65947312912849,9
"370",18,2010-07-23,552644.6,4713697.2,533.915465885532,1.44012704167764,29
"371",18,2010-07-24,552643.5,4713702.1,531.844388892961,6.01512869034583,30
"372",18,2010-07-25,552650.7,4713693.2,540.700034787828,-1.23935514891525,31
"373",18,2010-07-27,552648.5,4713697.4,537.693818253681,2.42706846970523,33
"374",18,2010-07-28,552750.1,4713697.3,637.201905616696,22.9382983048435,34
"375",18,2010-07-29,552748.1,4713697.9,635.121776718236,23.1201327527976,35
"376",18,2010-07-30,552749.1,4713697,636.283548751549,22.4416891344444,36
"377",18,2010-07-31,552752.7,4713697.1,639.788422519967,23.2698557041696,37
"378",19,2010-06-26,552875.3,4713655.3,768.318610775325,7.207766579478,1
"379",19,2010-06-27,552979.7,4713649.6,871.704425429451,22.8033854606035,2
"380",19,2010-06-29,552983.6,4713648.5,875.746477563033,22.5173530345295,4
"381",20,2010-06-26,552931.1,4713660.8,821.84291258984,23.9122305116396,1
"382",20,2010-06-27,552986,4713649.1,877.974875556208,23.591709764708,2
"383",20,2010-06-28,552984.2,4713648.3,876.374573152021,22.4432184869775,3
"384",20,2010-06-30,552979.1,4713651.8,870.670637893585,24.8359413224386,5
"385",20,2010-07-01,552977.1,4713649.7,869.138193123449,22.3739069959281,6
"386",20,2010-07-02,552933,4713651.5,825.589880391377,15.1909787499445,7
"387",20,2010-07-03,552931.2,4713653.3,823.462178456324,16.5884351804172,8
"388",20,2010-07-04,552987,4713650.3,878.710671045185,24.9696085268993,9
"389",20,2010-07-05,552986.3,4713649.5,878.187500363945,24.0442478199706,10
"390",22,2010-06-27,552049.8,4713817.9,-73.0025419763186,-1.02193164266995,1
"391",22,2010-06-28,552049.3,4713819,-73.7152778755967,-0.046222906898544,2
"392",22,2010-06-29,552050.4,4713816.3,-72.0904620244407,-2.46696111058491,3
"393",22,2010-06-30,552080.6,4713795.7,-38.3396731260434,-16.512752249487,4
"394",22,2010-07-01,552077.5,4713794.2,-41.0709572030008,-18.6103907528556,5
"395",22,2010-07-02,552078.2,4713799.6,-41.4808779995047,-13.1806610234405,6
"396",22,2010-07-03,552079.3,4713797,-39.8763467456919,-15.503478160842,7
"397",22,2010-07-04,552076.8,4713795.5,-42.0201044283873,-17.4794090801518,8
"398",22,2010-07-05,552078.1,4713799.8,-41.6193682599217,-13.005103489169,9
"399",23,2010-06-27,552352.6,4713754.6,236.342595124914,-1.58420548313847,1
"400",23,2010-06-28,552550.2,4713711.3,438.617851625932,-3.9016625856395,2
"401",23,2010-06-29,552525.3,4713719.1,412.653307670412,-1.31468419873053,3
"402",23,2010-06-30,552522.9,4713724.4,409.228118433872,3.38830194859086,4
"403",23,2010-07-01,552353.4,4713752.5,237.551940194819,-3.47827108401027,5
"404",23,2010-07-02,552348.7,4713757.5,231.93542023899,0.464406126519897,6
"405",23,2010-07-03,552351.3,4713756.7,234.643644726363,0.208437131949402,7
"406",23,2010-07-04,552641.1,4713710.3,527.830946333561,13.5578257428305,8
"407",23,2010-07-05,552628.2,4713711,515.057136674967,11.6265601456439,9
"408",23,2010-07-06,552351.4,4713748.9,236.323764384841,-7.40912139623308,10
"409",23,2010-08-12,552494.3,4713727.1,380.675009511512,0.230775881792226,47
"410",23,2010-08-13,552482.4,4713726.4,369.164394872761,-2.86853866140633,48
"411",23,2010-08-14,552305.7,4713774,186.48240342016,7.89900511147757,49
"412",23,2010-08-15,552352.7,4713754.7,236.420231593148,-1.46599981953796,50
"413",23,2010-08-16,552306.8,4713767.9,188.796895581009,2.14895067408074,51
"414",23,2010-08-17,552501,4713725.8,387.499420679748,0.31687004972261,52
"415",23,2010-08-18,552496.8,4713727.4,383.062182362183,1.03165401326181,53
"416",23,2010-08-19,552502.5,4713725.2,389.089944249448,0.0336126159609904,54
"417",23,2010-08-20,552490.1,4713730.8,375.811794649687,3.0019022249403,55
"418",23,2010-08-22,552497.9,4713727.7,384.078460293022,1.54854778100008,57
"419",23,2010-08-23,552500.9,4713721,388.375160286526,-4.40362570171361,58
"420",23,2010-08-24,552483.4,4713728.5,369.717628985757,-0.609350308334854,59
"421",23,2010-08-25,552501.2,4713720.4,388.790631067588,-4.93029830361621,60
"422",23,2010-08-26,552499,4713726,385.500430170739,0.107020234455263,61
"423",24,2010-06-27,552459.8,4713736.8,344.924635897733,2.73093317260145,1
"424",24,2010-06-28,552562.1,4713715.4,449.438789954726,2.52696819311706,2
"425",24,2010-06-29,552484.9,4713729,371.085021984749,0.184523980394459,3
"426",24,2010-06-30,552462.9,4713731.9,348.954134204587,-1.43837652918872,4
"427",24,2010-07-01,552486.1,4713725.1,373.051174069761,-3.39098241470498,5
"428",24,2010-07-02,552492.2,4713724.3,379.186635857015,-2.93699050226253,6
"429",24,2010-07-03,552496.8,4713720.8,384.400965786994,-5.43113632441955,7
"430",24,2010-07-23,552527.3,4713741.6,410.047694582318,21.1232475338323,27
"431",24,2010-07-24,552511.5,4713754.9,391.878314752545,30.9417828941984,28
"432",24,2010-07-25,552479.3,4713731,365.195750357901,1.00700784342376,29
"433",24,2010-07-27,552483.2,4713724.5,370.333170748016,-4.56676213160301,31
"434",24,2010-07-28,552555.4,4713715.2,442.918647746649,0.972058039474376,32
"435",24,2010-07-29,552480.4,4713724.4,367.611665505356,-5.23265192256746,33
"436",24,2010-07-30,552480.5,4713733.6,365.84340361556,3.79637071974436,34
"437",24,2010-07-31,552499.8,4713752.1,380.989518789815,25.8266951642455,35
"438",25,2010-06-28,552655.6,4713705.2,543.064015326576,11.5051180066392,1
"439",25,2010-06-30,552940.3,4713653.7,832.291857046952,18.8260178019526,3
"440",25,2010-07-01,552932.7,4713649.1,825.782947530518,12.7800193803988,4
"441",25,2010-07-02,552933.4,4713645.7,827.158071300165,9.59269532808625,5
"442",25,2010-07-23,552872.9,4713660.8,764.852852344248,12.1065948574981,26
"443",26,2010-06-28,552718,4713688.5,607.554288088701,7.80988877479254,1
"444",26,2010-06-29,552716.6,4713688.5,606.18339316868,7.52590441197319,2
"445",26,2010-06-30,552754.6,4713684.8,644.143928241821,11.6109719710498,3
"446",26,2010-07-01,552752.1,4713682.9,642.081308948388,9.24335678943051,4
"447",26,2010-07-02,552680.7,4713687.9,571.151438161264,-0.34379242841247,5
"448",26,2010-07-03,552680.7,4713687.9,571.151438161264,-0.34379242841247,6
"449",26,2010-07-04,552680.6,4713684.3,571.783762600066,-3.8892353920084,7
"450",26,2010-07-05,552681.7,4713687.3,572.252356402582,-0.728472849805556,8
"451",26,2010-07-06,552672.7,4713712,558.429164944326,21.6324166208218,9
"452",27,2010-06-28,552471.6,4713761.4,351.489310705221,29.2130978253969,1
"453",27,2010-06-29,552314.7,4713761.9,197.749735612971,-2.12383007861917,2
"454",27,2010-06-30,552318.2,4713748.3,203.93567815185,-14.7311341092548,3
"455",27,2010-07-01,552354.4,4713747.7,239.50481152443,-7.97563626466827,4
"456",27,2010-07-02,552422,4713732.9,308.701572354036,-8.75556618570777,5
"457",27,2010-07-03,552378.3,4713748.2,262.806523243416,-2.63801217090022,6
"458",27,2010-07-23,552374,4713746.9,258.859617183095,-4.78322371079906,26
"459",27,2010-07-24,552364,4713745.8,249.290641182576,-7.88881516859213,27
"460",27,2010-07-25,552366.6,4713750.9,250.802074426469,-2.36744128568635,28
"461",27,2010-07-28,552358.4,4713765.5,239.81099582582,10.2656973260249,31
"462",27,2010-07-31,552440.5,4713761.9,320.934436281423,23.3941933800189,34
"463",28,2010-06-28,552471.4,4713746.4,354.336158175424,14.4843687735954,1
"464",28,2010-06-29,552463.6,4713760.1,343.919325213711,26.3173561828712,2
"465",28,2010-06-30,552521.8,4713736,405.797973419222,14.5240150002898,3
"466",28,2010-07-01,552522.7,4713734.7,406.942962775991,13.4336025222644,4
"467",28,2010-07-02,552463.7,4713737.6,348.58128068178,4.30540099452558,5
"468",28,2010-07-03,552479.3,4713745,362.355906729755,14.7159570434054,6
"469",30,2010-07-23,551715.1,4713896.2,-416.6271886419,7.75771550127673,1
"470",30,2010-07-24,551768,4713874.8,-360.486041047418,-2.46684056698828,2
"471",30,2010-07-25,551738.8,4713893.9,-392.953350328705,10.3129805605525,3
"472",30,2010-07-27,551717.3,4713895.5,-414.330933014675,7.51852918267527,5
"473",30,2010-07-28,551770.7,4713870.4,-356.949649990164,-6.22768332958799,6
"474",30,2010-07-29,551715.8,4713890.4,-414.765234535924,2.22028587145965,7
"475",30,2010-07-30,551715.8,4713890.4,-414.765234535924,2.22028587145965,8
"476",30,2010-07-31,551733.8,4713898.2,-398.721641300162,13.5093565188836,9
"477",30,2010-08-01,551714.6,4713889.1,-415.67658755894,0.703896848305092,10
"478",30,2010-08-02,551732.2,4713894.5,-399.537848249918,9.56172352975622,11
"479",30,2010-08-03,551713.3,4713895.9,-418.328914032692,7.0988295521406,12
"480",30,2010-08-04,551768.1,4713871.7,-359.759297464142,-5.4821090064231,13
"481",30,2010-08-05,551768,4713875,-360.526610242144,-2.27099843537758,14
"482",31,2010-07-23,551825.1,4713857,-300.962454197482,-8.31428518056211,1
"483",31,2010-07-24,551776.1,4713876.9,-352.98041126893,1.23255419840747,2
"484",31,2010-07-25,551827.6,4713859.4,-299.001257890958,-5.45706466946007,3
"485",31,2010-07-27,551827.3,4713856.9,-298.787906154434,-7.96594510433147,5
"486",31,2010-07-28,551827.4,4713856.7,-298.649415894017,-8.14150263860299,6
"487",31,2010-07-29,551827.5,4713860.5,-299.322309527356,-4.40021754430833,7
"488",31,2010-07-30,551823.6,4713864.2,-303.891761191993,-1.56823740911912,8
"489",31,2010-07-31,551820.1,4713855.9,-305.635376912483,-10.4056467702481,9
"490",32,2010-07-23,551831,4713857.5,-295.286534307044,-6.6278886086964,1
"491",32,2010-07-24,551758.3,4713898.1,-374.710695602737,18.3811618018783,2
"492",32,2010-07-25,551763.8,4713898.9,-369.487313767361,20.2801831822357,3
"493",32,2010-07-28,551773,4713895.3,-359.748330217211,18.6212077716085,6
"494",32,2010-07-30,551778.4,4713884.5,-352.26985615552,9.14110093123763,8
"495",32,2010-07-31,551773.6,4713885.4,-357.152628686016,9.04872985051306,9
"496",33,2010-07-23,551997.3,4713826.9,-126.236715237201,-2.85844933394455,1
"497",33,2010-07-24,552087.8,4713809.6,-34.1089154252449,-1.44123310699161,2
"498",33,2010-07-25,552159.3,4713795.4,38.7850593830586,-0.842537336782108,3
"499",33,2010-07-27,551999.2,4713826.8,-124.355930391266,-2.57096305069064,5
"500",33,2010-07-28,552084.4,4713823.7,-40.2983598851524,11.675960849554,6
"501",33,2010-07-29,552159.4,4713795.8,38.8018420594876,-0.430568477133487,7
"502",33,2010-07-30,552155.9,4713795.7,35.3948893567606,-1.23845044951942,8
"503",33,2010-07-31,552017.5,4713825.9,-106.253813989548,0.259828672372645,9
"504",33,2010-08-01,552017.1,4713822,-105.85439895594,-3.64023128022449,10
"505",33,2010-08-02,552087.7,4713808.3,-33.9431367256173,-2.73449155845602,11
"506",33,2010-08-03,552087.2,4713835.1,-39.869014142316,23.4069310660355,12
"507",33,2010-08-04,551979.9,4713827.2,-143.33583446348,-6.09420607482814,13
"508",33,2010-08-05,551982,4713828.3,-141.502622654213,-4.59109780812001,14
"509",33,2010-08-12,552039,4713819.4,-83.8822860336514,-1.74385217010848,21
"510",33,2010-08-13,552085.6,4713808.8,-36.1009020923112,-2.67086277410247,22
"511",33,2010-08-14,552086.3,4713811.8,-36.0239925525608,0.408761378743652,23
"512",33,2010-08-15,552023.9,4713822.4,-99.276904876783,-1.86919439760831,24
"513",33,2010-08-16,552086,4713810.4,-36.0337713870476,-1.02298733274849,25
"514",33,2010-08-17,552085.1,4713805.9,-36.0022540980222,-5.61199666598528,26
"515",33,2010-08-18,552084.5,4713826.7,-40.8089767397781,14.6338774183178,27
"516",33,2010-08-19,552025.9,4713822.3,-97.2981989650426,-1.56142351699161,28
"517",33,2010-08-20,552025.4,4713824.9,-98.3152038246682,0.883101205404074,29
"518",33,2010-08-22,552026,4713820.3,-96.7945859524732,-3.49956023393552,31
"519",33,2010-08-23,552028.3,4713817.9,-94.0555711048618,-5.38312007160886,32
"520",33,2010-08-24,552028.7,4713821,-94.2927093596818,-2.26642864547814,33
"521",33,2010-08-25,552025.3,4713816.1,-96.6280803239451,-7.75423717551027,34
"522",33,2010-08-26,552026.2,4713820.5,-96.6393130158161,-3.26314890764646,35
"523",34,2010-07-23,552314.6,4713765.4,196.941853640243,1.28312262403706,1
"524",34,2010-07-24,552316.7,4713761.9,199.708156927254,-1.71813813174114,2
"525",34,2010-07-25,552340,4713760.1,222.888887991039,1.24559386581311,3
"526",34,2010-07-27,552315.8,4713765.3,198.137191026338,1.42861672591672,5
"527",34,2010-07-28,552317.4,4713762,200.373319790053,-1.47822488497028,6
"528",34,2010-07-29,552316.7,4713761.4,199.809579913973,-2.20774346031191,7
"529",34,2010-07-30,552315,4713767,197.008984345695,2.93099806447908,8
"530",34,2010-07-31,552315.2,4713764.8,197.651087618682,0.817303813263642,9
"531",34,2010-08-01,552312.3,4713772.2,193.310316509538,7.4752093535216,10
"532",35,2010-07-23,552664.6,4713712.3,550.436704829509,20.2831274329306,1
"533",35,2010-07-24,552640.7,4713703.7,528.778045495303,7.01389701668077,2
"534",35,2010-07-25,552630.1,4713714.1,516.288814405973,15.0475205319568,3
"535",35,2010-07-27,552517.9,4713713.4,406.563370855993,-8.39724514716123,5
"536",35,2010-07-28,552628.2,4713712.3,514.793436909534,12.8995339997455,6
"537",35,2010-07-29,552516.7,4713713,405.469456456806,-9.03234457852363,7
"538",35,2010-07-30,552648.3,4713699.9,536.9908611887,4.83452591788074,8
"539",35,2010-07-31,552514,4713713.9,402.643026306399,-8.69873911500736,9
"540",35,2010-08-01,552629.2,4713713.6,515.508947801242,14.3753538272862,10
"541",35,2010-08-02,552654.1,4713699.2,542.812275181498,5.32558510363141,11
"542",35,2010-08-03,552650.5,4713698.2,539.489962789251,3.61612894211412,12
"543",35,2010-08-04,552650.7,4713698.6,539.604666531371,4.04838239910192,13
"544",36,2010-07-23,552593.7,4713706.8,482.126322092065,0.515689301820885,1
"545",36,2010-07-24,552629.1,4713719.2,514.275089284179,19.8386489104868,2
"546",36,2010-07-27,552513.8,4713729.7,399.242217794718,6.7322200729683,5
"547",36,2010-07-28,552337,4713758.6,220.255524979773,-0.831760040216267,6
"548",36,2010-07-29,552611.9,4713714.9,498.30490366714,12.1390923418189,7
"549",36,2010-07-30,552574.6,4713728,459.123063903739,17.4005971407235,8
"550",36,2010-07-31,552668.4,4713712.9,554.035997742516,21.6414685268404,9
"551",36,2010-08-01,552605.3,4713727.3,489.326823259498,22.9425210651341,10
"552",36,2010-08-02,552649.2,4713714,535.012022554622,18.823957559288,11
"553",36,2010-08-03,552608.1,4713711.1,495.354717869176,7.64727714487373,12
"554",36,2010-08-04,552654.7,4713704.9,542.24357952712,11.0287934335793,13
"555",36,2010-08-05,552612.4,4713725.4,496.664626274601,22.5222272285246,14
"556",36,2010-08-12,552614.4,4713724.1,498.886747354506,21.6549453203891,21
"557",36,2010-08-13,552612.4,4713714.7,498.835078190437,12.0446731969277,22
"558",36,2010-08-18,552611.1,4713723.7,495.736490575156,20.5938693457214,27
"559",36,2010-08-19,552647.9,4713698.9,536.80202289926,3.77417687135886,28
"560",36,2010-08-20,552649.7,4713702.6,537.814071980473,7.76237905422907,29
"561",36,2010-08-25,552647.9,4713696.9,537.207714846138,1.81575555707578,34
"562",37,2010-07-24,552681.1,4713686.4,571.847391384302,-1.73147002474447,1
"563",37,2010-07-25,552728.7,4713684,618.944649000545,5.57389273344363,2
"564",37,2010-07-27,552782.2,4713662.1,675.774745976008,-5.01856107933347,4
"565",37,2010-07-28,552782.6,4713658.4,676.916960340461,-8.56050212064727,5
"566",37,2010-07-29,552780.9,4713660.3,674.866894873945,-7.04484002746241,6
"567",37,2010-07-30,552779.8,4713662.1,673.42464039896,-5.50539141556823,7
"568",37,2010-07-31,552779.9,4713660.9,673.765976632627,-6.66015960606933,8
"569",37,2010-08-01,552709.5,4713663.8,604.241293046979,-18.1008052310177,9
"570",37,2010-08-02,552782.5,4713660.6,676.372778133355,-6.42652327300462,10
"571",37,2010-08-03,552732.5,4713672,625.099801178997,-5.40582045317718,11
"572",37,2010-08-04,552732.1,4713670.8,624.951532084282,-6.66201163130975,12
"573",37,2010-08-05,552645.1,4713702.2,533.390841346907,6.43760331410488,13
"574",38,2010-07-24,552650.4,4713700.1,539.006634374138,5.4563445927967,1
"575",38,2010-07-25,552732.6,4713685.3,622.499870797987,7.63796588396215,2
"576",38,2010-07-27,552697.1,4713673.7,590.09090576128,-10.9219097956002,4
"577",38,2010-07-28,552711.2,4713662.1,606.250789318959,-19.4206251935038,5
"578",38,2010-07-29,552716,4713685.3,606.244973889461,4.27072272487916,6
"579",38,2010-07-30,552715.2,4713686.2,605.279043987531,4.98973553791068,7
"580",42,2010-06-25,552568.8,4713709.5,457.196292601009,-1.89130666232724,1
"581",42,2010-06-26,552494,4713725.8,380.644946079757,-1.10305176435052,2
"582",42,2010-06-27,552312.9,4713751.7,198.0561853593,-12.4769015338214,3
"583",42,2010-06-28,552484.9,4713732.5,370.375061077713,3.61176128038986,4
"584",42,2010-06-29,552592.4,4713708.9,480.427371693514,2.30833191690876,5
"585",42,2010-06-30,552577,4713708.1,465.509804352414,-1.59886460049968,6
"586",42,2010-07-01,552507.7,4713721,395.03379275502,-3.02427308234245,7
"587",42,2010-07-02,552529.6,4713715.9,417.513020610906,-3.57592061508029,8
"588",42,2010-07-03,552593,4713711.8,480.426644764916,5.26975040613074,9
"589",42,2010-07-23,552594.9,4713710.4,482.57112937621,4.28426283621862,29
"590",42,2010-07-24,552506.3,4713725.5,392.750090954638,1.09819051199878,30
"591",42,2010-07-25,552597.8,4713708.2,485.857101423546,2.7182527133027,31
"592",46,2010-07-29,552051.7,4713816.5,-70.8580573649507,-2.00741921351765,1
"593",46,2010-07-30,552050.3,4713819.1,-72.7563518157235,0.254544131889846,2
"594",46,2010-07-31,552051.8,4713820.1,-71.4903818034502,1.53802374918992,3
"595",46,2010-08-01,552050.3,4713816.6,-72.2492368821259,-2.19348251096402,4
"596",46,2010-08-02,552047.2,4713804.6,-72.8506382380877,-14.5728329143424,5
"597",46,2010-08-03,552099.2,4713804.5,-21.911399469459,-4.12276336086278,6
"598",46,2010-08-04,552084.6,4713827.3,-40.8327632580746,15.2416884095771,7
"599",46,2010-08-05,552083.2,4713826.6,-42.0616659966505,14.2722565865763,8
"600",48,2010-06-25,552373.9,4713744.4,259.268811051001,-7.25153495099211,1
"601",48,2010-06-26,552357.7,4713752.3,241.803115215185,-2.80187552984736,2
"602",48,2010-06-27,552356.8,4713756.7,240.029303340642,1.32408998586401,3
"603",48,2010-06-28,552434.3,4713748.7,317.540897056623,9.21096767025563,4
"604",48,2010-06-29,552353.5,4713749,238.359822167547,-6.8852237866665,5
"605",48,2010-06-30,552357.1,4713756.6,240.343351135173,1.2870227116202,6
"606",48,2010-07-01,552373.9,4713748.8,258.376288767983,-2.94300806011648,7
"607",48,2010-07-02,552373.2,4713746.1,258.238525436239,-5.72886901600253,8
"608",48,2010-07-03,552373.3,4713747.1,258.133600528605,-4.72937376149819,9
"609",48,2010-07-04,552340.3,4713756.2,223.973750484526,-2.51247390445059,10
"610",48,2010-07-05,552348.8,4713763.1,230.897403853613,5.96827040351057,11
"611",48,2010-07-06,552322,4713762.2,204.837119618156,-0.349291275544815,12
"612",48,2010-07-23,552374,4713749.7,258.291648457504,-2.04143387098512,29
"613",48,2010-07-24,552366,4713752.1,249.971132864231,-1.31409608190475,30
"614",48,2010-07-25,552374.7,4713745.7,259.788479811213,-5.81628431815344,31
"615",48,2010-07-27,552349.4,4713751.2,233.898797331686,-5.56262883186796,33
"616",48,2010-07-28,552347.2,4713755.7,230.831727005431,-1.60244201631102,34
"617",48,2010-07-29,552386.8,4713746.3,271.515221178729,-2.77432164560228,35
"618",48,2010-07-30,552384.7,4713750.3,268.647494904885,0.716544438723069,36
"619",48,2010-07-31,552353.3,4713756.3,236.683204430097,0.222444815606032,37
"620",48,2010-08-01,552354.2,4713755,237.828193786866,-0.86796766241936,38
"621",48,2010-08-02,552375.8,4713749,260.196219821849,-2.36175857896692,39
"622",48,2010-08-03,552346.3,4713753.6,230.37641395843,-3.84134577293167,40
"623",48,2010-08-04,552429.8,4713749,313.073595307493,8.59192398674011,41
"624",48,2010-08-05,552367.7,4713750.4,251.980629136021,-2.63391604347892,42
"625",52,2010-06-25,551893.3,4713844.5,-231.644712712373,-6.72032300627615,1
"626",52,2010-06-26,551892.6,4713843.8,-232.188167990995,-7.5477626478791,2
"627",52,2010-06-27,551892.2,4713842.6,-232.33643708571,-8.80395382601167,3
"628",52,2010-06-28,551905.5,4713844.9,-219.779481084743,-3.85391786710816,4
"629",52,2010-06-29,551905.3,4713844.4,-219.873900229406,-4.38409239035728,5
"630",52,2010-06-30,551907.4,4713840.9,-217.107596942395,-7.38535314613547,6
"631",52,2010-07-01,551858.1,4713846.6,-266.53890438797,-11.8041588917113,7
"632",52,2010-07-02,551890,4713843.9,-234.754400296998,-7.97724111255449,8
"633",52,2010-07-03,551905.9,4713842.5,-218.900966485534,-6.12288505523232,9
"634",52,2010-07-04,551830.5,4713859.2,-296.120977790499,-5.06465347809289,10
"635",52,2010-07-05,551829.8,4713859.5,-296.867279042446,-4.91288246253068,11
"636",52,2010-07-06,551833.5,4713859.1,-293.163061221617,-4.55403662403717,12
"637",52,2010-07-24,551826.4,4713857.1,-299.709764940421,-7.95266434973257,30
"638",52,2010-07-25,551827.9,4713861.1,-299.052332848465,-3.73155276100785,31
"639",52,2010-07-27,551892.4,4713844.3,-232.485433109097,-7.09872651398669,33
"640",52,2010-07-28,551825.8,4713859.8,-300.844975463006,-5.43050315932669,34
"641",52,2010-07-29,551831.7,4713857.4,-294.580802249822,-6.5838174926479,35
"642",52,2010-07-30,551826.2,4713856.7,-299.824468682655,-8.38491780674399,36
"643",52,2010-07-31,551893.3,4713842.9,-231.320159154946,-8.28706005733783,37
"644",52,2010-08-01,551973.2,4713827.2,-149.896545866397,-7.45327409688374,38
"645",52,2010-08-02,551892.6,4713843.4,-232.107029601733,-7.93944691018854,39
"646",52,2010-08-03,551826,4713859,-300.48685655291,-6.17330249017918,40
"647",52,2010-08-04,551885.3,4713845,-239.579820956225,-7.85348546521752,41
"648",52,2010-08-05,551830,4713863.7,-297.523389999545,-0.759628507675451,42
"649",55,2010-07-29,552013.6,4713826.9,-110.275581525862,0.447940033097293,1
"650",55,2010-07-30,552012.1,4713827.6,-111.886389692831,0.829118532208277,2
"651",58,2010-07-31,551528.2,4713935.8,-607.674361009787,8.62254508795972,1
"652",58,2010-08-01,551582.5,4713920.7,-551.440248128102,4.85100052323536,2
"653",58,2010-08-02,551599.3,4713919.1,-534.664955530462,6.69207582504669,3
"654",58,2010-08-03,551714.9,4713898.3,-417.249007317429,9.77348868623083,4
"655",58,2010-08-04,551528.4,4713928.4,-605.977458674955,1.41695542036143,5
"656",58,2010-08-05,551581.3,4713920.9,-552.655870111352,4.80342748672869,6
"657",58,2010-08-20,551591.3,4713922.4,-543.168032500095,8.30070320683119,21
"658",58,2010-08-22,551601.3,4713913.2,-531.509742973002,1.32042489533679,23
"659",58,2010-08-23,551526.3,4713930.5,-608.459777599076,3.04732125577668,24
"660",58,2010-08-24,551592.6,4713919.4,-541.286520725562,5.62677100086313,25
"661",58,2010-08-25,551593.9,4713914.4,-538.999317004037,0.994417480635562,26
"662",58,2010-08-26,551499.9,4713926.7,-633.540124248605,-6.02881293997363,27
"663",59,2010-07-31,551964.3,4713830.3,-159.240343232451,-6.22305022369811,1
"664",59,2010-08-01,551769.8,4713874.9,-358.743746461975,-2.00379674852726,2
"665",59,2010-08-02,551827.2,4713859,-299.311803764386,-5.9298873220618,3
"666",59,2010-08-03,551842.9,4713844.5,-280.996929832329,-16.9437600676074,4
"667",59,2010-08-04,551844.3,4713854.2,-281.593640854705,-7.16143233033271,5
"668",59,2010-08-05,551847.7,4713857.2,-278.872862540832,-3.53412404923429,6
"669",60,2010-07-31,551972.1,4713830.9,-151.724207690992,-4.05332523605582,1
"670",60,2010-08-01,551842.6,4713847.8,-281.960084741828,-13.7732186912639,2
"671",60,2010-08-02,552020.6,4713824.7,-102.974845784268,-0.286401598723362,3
"672",60,2010-08-03,551968.9,4713827.9,-154.249143873483,-7.64006432247588,4
"673",60,2010-08-04,551971.2,4713829.3,-152.280943724827,-5.80262366412931,5
"674",60,2010-08-05,552050,4713816.6,-72.543000079314,-2.25433630300517,6
"675",60,2010-08-15,551974.5,4713829,-148.98869476422,-5.42699514873118,16
"676",60,2010-08-16,552023.5,4713823.2,-99.8308659183758,-1.1669642614578,17
"677",60,2010-08-17,551894,4713849.6,-231.993779716883,-1.58435647382118,18
"678",60,2010-08-18,551997.1,4713830.8,-127.223656664996,0.919903033658326,19
"679",60,2010-08-19,551981.7,4713829,-141.938378032847,-3.96650413997968,20
"680",60,2010-08-20,551978.6,4713824.9,-144.142262578938,-8.61009035155147,21
"681",60,2010-08-22,551843.9,4713848.7,-280.86967226367,-12.6282293339915,23
"682",60,2010-08-23,551844.3,4713846.2,-279.970873067193,-14.9951175874651,24
